generation,leftchild,rightchild,abstime,betainit,betashift
1570000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00148378,-0.103457
1575000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00165817,-0.0908074
1580000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000307554,-0.0187552
1585000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000226249,0.000171055
1590000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000312902,-0.0409773
1595000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000281965,0.0017418
1600000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000260675,-0.0267829
1605000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000945247,-0.0759219
1610000,Rhinecanthus_aculeatus,Melichthys_niger,0,9.36574e-05,0.0732485
1615000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00020978,0.0339057
1620000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.000282593,0.010414
1625000,Rhinecanthus_aculeatus,Melichthys_niger,0,0.00105842,-0.0764754
